"","ID Monitoreo","Fecha","Personal","Código","Código control","Tratamiento","Agua inicial","Altura","Crecimiento","Tasa de crecimiento","Tasa de crecimiento acumulada","Herviboría","Estado","Nuevas hojas","Flores","Frutos","Diámetro","Zona","Familia","Genero","Especie","Nombre común","Observaciones","Isla","Sitio específico","Latitud","Longitud","Sustrato","Altitud","Proyecto","Subproyecto","DAP","PlantingDate","age"
"3846",95309,2018-09-10,"Volunteer",9795,9792,"Waterboxx®_Hidrogel",0,46,0,0,0,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703415,-90.354082,"Humífero-rocoso",173.08,"Restauración ecológica","Restauración rural",NA,2018-09-10,0
"3847",96706,2018-12-13,"María Guerrero",9795,9792,"Waterboxx®_Hidrogel",0,118,72,0.77,0.77,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703415,-90.354082,"Humífero-rocoso",173.08,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.257534246575342
"3848",100791,2019-03-15,"María Guerrero",9795,9792,"Waterboxx®_Hidrogel",0,245,127,1.38,1.07,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703415,-90.354082,"Humífero-rocoso",173.08,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.50958904109589
"3849",104542,2019-07-09,"Felipe Cornejo",9795,9792,"Waterboxx®_Hidrogel",0,263,18,0.16,0.72,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703415,-90.354082,"Humífero-rocoso",173.08,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.827397260273973
"3850",105796,2019-09-25,"Felipe Cornejo",9795,9792,"Waterboxx®_Hidrogel",0,474,211,2.71,1.13,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703415,-90.354082,"Humífero-rocoso",173.08,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.04109589041096
"3851",110579,2020-02-12,"Paul Mayorga",9795,9792,"Waterboxx®_Hidrogel",0,550,76,0.54,0.97,"No",1,"No","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703415,-90.354082,"Humífero-rocoso",173.08,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.42465753424658
"3852",111160,2020-05-07,"Paul Mayorga",9795,9792,"Waterboxx®_Hidrogel",0,600,50,0.59,0.92,"No",1,"No","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703415,-90.354082,"Humífero-rocoso",173.08,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.65753424657534
"3853",115739,2020-11-04,"Paul Mayorga",9795,9792,"Waterboxx®_Hidrogel",0,615,15,0.08,0.72,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703415,-90.354082,"Humífero-rocoso",173.08,"Restauración ecológica","Restauración rural",NA,2018-09-10,2.15342465753425
"3854",116685,2021-01-06,"Paul Mayorga",9795,9792,"Waterboxx®_Hidrogel",0,830,215,3.41,0.92,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703415,-90.354082,"Humífero-rocoso",173.08,"Restauración ecológica","Restauración rural",NA,2018-09-10,2.32602739726027
"3855",121742,2021-05-20,"Paul Mayorga",9795,9792,"Waterboxx®_Hidrogel",0,830,0,0,0.8,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703415,-90.354082,"Humífero-rocoso",173.08,"Restauración ecológica","Restauración rural",NA,2018-09-10,2.69315068493151
"3856",127355,2021-09-10,"Paul Mayorga",9795,9792,"Waterboxx®_Hidrogel",0,885,55,0.49,0.77,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703415,-90.354082,"Humífero-rocoso",173.08,"Restauración ecológica","Restauración rural",NA,2018-09-10,3.0027397260274
"3857",130118,2021-12-03,"Paul Mayorga",9795,9792,"Waterboxx®_Hidrogel",0,1010,125,1.49,0.82,"Sí",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703415,-90.354082,"Humífero-rocoso",173.08,"Restauración ecológica","Restauración rural",NA,2018-09-10,3.23287671232877
"3858",132623,2022-04-28,"Paul Mayorga",9795,9792,"Waterboxx®_Hidrogel",0,1010,0,0,0.73,"Sí",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","997","Santa Cruz","Finca Mario Piu",-0.703415,-90.354082,"Humífero-rocoso",173.08,"Restauración ecológica","Restauración rural",NA,2018-09-10,3.63287671232877
"3859",95310,2018-09-10,"Volunteer",9796,9768,"Hidrogel",5,58,0,0,0,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.70335,-90.354057,"Humífero-rocoso",174.4,"Restauración ecológica","Restauración rural",NA,2018-09-10,0
"3860",96671,2018-12-13,"María Guerrero",9796,9768,"Hidrogel",5,100,42,0.45,0.45,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.70335,-90.354057,"Humífero-rocoso",174.4,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.257534246575342
"3861",100828,2019-03-15,"María Guerrero",9796,9768,"Hidrogel",5,197,97,1.05,0.75,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.70335,-90.354057,"Humífero-rocoso",174.4,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.50958904109589
"3862",104580,2019-07-09,"Felipe Cornejo",9796,9768,"Hidrogel",5,300,103,0.89,0.8,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.70335,-90.354057,"Humífero-rocoso",174.4,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.827397260273973
"3863",105830,2019-09-25,"Felipe Cornejo",9796,9768,"Hidrogel",5,336,36,0.46,0.73,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.70335,-90.354057,"Humífero-rocoso",174.4,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.04109589041096
"3864",110613,2020-02-12,"Paul Mayorga",9796,9768,"Hidrogel",5,450,114,0.81,0.75,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.70335,-90.354057,"Humífero-rocoso",174.4,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.42465753424658
"3865",111207,2020-05-13,"Paul Mayorga",9796,9768,"Hidrogel",5,480,30,0.33,0.69,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.70335,-90.354057,"Humífero-rocoso",174.4,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.67397260273973
"3866",115784,2020-11-04,"Paul Mayorga",9796,9768,"Hidrogel",5,495,15,0.09,0.56,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.70335,-90.354057,"Humífero-rocoso",174.4,"Restauración ecológica","Restauración rural",NA,2018-09-10,2.15342465753425
"3867",116728,2021-01-06,"Paul Mayorga",9796,9768,"Hidrogel",5,800,305,4.84,0.87,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","muy alto para medir exactamente","Santa Cruz","Finca Mario Piu",-0.70335,-90.354057,"Humífero-rocoso",174.4,"Restauración ecológica","Restauración rural",NA,2018-09-10,2.32602739726027
"3868",121787,2021-05-21,"Paul Mayorga",9796,9768,"Hidrogel",5,800,0,0,0.75,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.70335,-90.354057,"Humífero-rocoso",174.4,"Restauración ecológica","Restauración rural",NA,2018-09-10,2.6958904109589
"3869",127397,2021-09-10,"Paul Mayorga",9796,9768,"Hidrogel",5,850,50,0.45,0.72,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.70335,-90.354057,"Humífero-rocoso",174.4,"Restauración ecológica","Restauración rural",NA,2018-09-10,3.0027397260274
"3870",130135,2021-12-03,"Paul Mayorga",9796,9768,"Hidrogel",5,995,145,1.73,0.79,"Sí",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.70335,-90.354057,"Humífero-rocoso",174.4,"Restauración ecológica","Restauración rural",NA,2018-09-10,3.23287671232877
"3871",132595,2022-04-29,"Paul Mayorga",9796,9768,"Hidrogel",5,995,0,0,0.71,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Falta atura","Santa Cruz","Finca Mario Piu",-0.70335,-90.354057,"Humífero-rocoso",174.4,"Restauración ecológica","Restauración rural",NA,2018-09-10,3.63561643835616
"3872",95311,2018-09-10,"Volunteer",9797,0,"Control",0,56,0,0,0,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703387,-90.35414,"Humífero-rocoso",172.74,"Restauración ecológica","Restauración rural",NA,2018-09-10,0
"3873",96727,2018-12-13,"María Guerrero",9797,0,"Control",0,108,52,0.55,0.55,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703387,-90.35414,"Humífero-rocoso",172.74,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.257534246575342
"3874",100829,2019-03-15,"María Guerrero",9797,0,"Control",0,173,65,0.71,0.63,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703387,-90.35414,"Humífero-rocoso",172.74,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.50958904109589
"3875",104581,2019-07-09,"Felipe Cornejo",9797,0,"Control",0,338,165,1.42,0.93,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703387,-90.35414,"Humífero-rocoso",172.74,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.827397260273973
"3876",105831,2019-09-25,"Felipe Cornejo",9797,0,"Control",0,475,137,1.76,1.1,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703387,-90.35414,"Humífero-rocoso",172.74,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.04109589041096
"3877",110614,2020-02-12,"Paul Mayorga",9797,0,"Control",0,500,25,0.18,0.85,"No",1,"No","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703387,-90.35414,"Humífero-rocoso",172.74,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.42465753424658
"3878",111208,2020-05-07,"Paul Mayorga",9797,0,"Control",0,520,20,0.24,0.77,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703387,-90.35414,"Humífero-rocoso",172.74,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.65753424657534
"3879",115785,2020-11-04,"Paul Mayorga",9797,0,"Control",0,525,5,0.03,0.6,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703387,-90.35414,"Humífero-rocoso",172.74,"Restauración ecológica","Restauración rural",NA,2018-09-10,2.15342465753425
"3880",116729,2021-01-06,"Paul Mayorga",9797,0,"Control",0,670,145,2.3,0.72,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703387,-90.35414,"Humífero-rocoso",172.74,"Restauración ecológica","Restauración rural",NA,2018-09-10,2.32602739726027
"3881",121788,2021-05-21,"Paul Mayorga",9797,0,"Control",0,700,30,0.22,0.65,"Sí",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703387,-90.35414,"Humífero-rocoso",172.74,"Restauración ecológica","Restauración rural",NA,2018-09-10,2.6958904109589
"3882",127398,2021-09-10,"Paul Mayorga",9797,0,"Control",0,717,17,0.15,0.6,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703387,-90.35414,"Humífero-rocoso",172.74,"Restauración ecológica","Restauración rural",NA,2018-09-10,3.0027397260274
"3883",130136,2021-12-03,"Paul Mayorga",9797,0,"Control",0,740,23,0.27,0.58,"Sí",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703387,-90.35414,"Humífero-rocoso",172.74,"Restauración ecológica","Restauración rural",NA,2018-09-10,3.23287671232877
"3884",132641,2022-04-29,"Paul Mayorga",9797,0,"Control",0,740,0,0,0.52,"Sí",1,"No","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Falta altura","Santa Cruz","Finca Mario Piu",-0.703387,-90.35414,"Humífero-rocoso",172.74,"Restauración ecológica","Restauración rural",NA,2018-09-10,3.63561643835616
"3885",95312,2018-09-10,"Volunteer",9798,9792,"Hidrogel",5,55,0,0,0,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703341,-90.354152,"Humífero-rocoso",172.47,"Restauración ecológica","Restauración rural",NA,2018-09-10,0
"3886",96672,2018-12-13,"María Guerrero",9798,9792,"Hidrogel",5,130,75,0.8,0.8,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703341,-90.354152,"Humífero-rocoso",172.47,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.257534246575342
"3887",100830,2019-03-15,"María Guerrero",9798,9792,"Hidrogel",5,200,70,0.76,0.78,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703341,-90.354152,"Humífero-rocoso",172.47,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.50958904109589
"3888",104582,2019-07-09,"Felipe Cornejo",9798,9792,"Hidrogel",5,237,37,0.32,0.6,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703341,-90.354152,"Humífero-rocoso",172.47,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.827397260273973
"3889",105832,2019-09-25,"Felipe Cornejo",9798,9792,"Hidrogel",5,383,146,1.87,0.86,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703341,-90.354152,"Humífero-rocoso",172.47,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.04109589041096
"3890",110615,2020-02-12,"Paul Mayorga",9798,9792,"Hidrogel",5,450,67,0.48,0.76,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703341,-90.354152,"Humífero-rocoso",172.47,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.42465753424658
"3891",111209,2020-05-13,"Paul Mayorga",9798,9792,"Hidrogel",5,480,30,0.33,0.7,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703341,-90.354152,"Humífero-rocoso",172.47,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.67397260273973
"3892",115786,2020-11-04,"Paul Mayorga",9798,9792,"Hidrogel",5,500,20,0.11,0.57,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703341,-90.354152,"Humífero-rocoso",172.47,"Restauración ecológica","Restauración rural",NA,2018-09-10,2.15342465753425
"3893",116730,2021-01-06,"Paul Mayorga",9798,9792,"Hidrogel",5,750,250,3.97,0.82,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","muy alto para medir exactamente","Santa Cruz","Finca Mario Piu",-0.703341,-90.354152,"Humífero-rocoso",172.47,"Restauración ecológica","Restauración rural",NA,2018-09-10,2.32602739726027
"3894",121789,2021-05-20,"Paul Mayorga",9798,9792,"Hidrogel",5,750,0,0,0.71,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703341,-90.354152,"Humífero-rocoso",172.47,"Restauración ecológica","Restauración rural",NA,2018-09-10,2.69315068493151
"3895",127399,2021-09-10,"Paul Mayorga",9798,9792,"Hidrogel",5,755,5,0.04,0.64,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703341,-90.354152,"Humífero-rocoso",172.47,"Restauración ecológica","Restauración rural",NA,2018-09-10,3.0027397260274
"3896",130137,2021-12-03,"Paul Mayorga",9798,9792,"Hidrogel",5,840,85,1.01,0.67,"Sí",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703341,-90.354152,"Humífero-rocoso",172.47,"Restauración ecológica","Restauración rural",NA,2018-09-10,3.23287671232877
"3897",95313,2018-09-10,"Volunteer",9799,9786,"Hidrogel",5,49,0,0,0,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703258,-90.354128,"Humífero-rocoso",172.94,"Restauración ecológica","Restauración rural",NA,2018-09-10,0
"3898",96673,2018-12-13,"María Guerrero",9799,9786,"Hidrogel",5,87,38,0.4,0.4,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703258,-90.354128,"Humífero-rocoso",172.94,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.257534246575342
"3899",100831,2019-03-15,"María Guerrero",9799,9786,"Hidrogel",5,181,94,1.02,0.71,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703258,-90.354128,"Humífero-rocoso",172.94,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.50958904109589
"3900",104583,2019-07-09,"Felipe Cornejo",9799,9786,"Hidrogel",5,246,65,0.56,0.65,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703258,-90.354128,"Humífero-rocoso",172.94,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.827397260273973
"3901",105668,2019-09-25,"Felipe Cornejo",9799,9786,"Hidrogel",5,362,116,1.49,0.82,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703258,-90.354128,"Humífero-rocoso",172.94,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.04109589041096
"3902",110616,2020-02-12,"Paul Mayorga",9799,9786,"Hidrogel",5,422,60,0.43,0.72,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703258,-90.354128,"Humífero-rocoso",172.94,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.42465753424658
"3903",111210,2020-05-13,"Paul Mayorga",9799,9786,"Hidrogel",5,440,18,0.2,0.64,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703258,-90.354128,"Humífero-rocoso",172.94,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.67397260273973
"3904",115787,2020-10-30,"Paul Mayorga",9799,9786,"Hidrogel",5,480,40,0.24,0.55,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703258,-90.354128,"Humífero-rocoso",172.94,"Restauración ecológica","Restauración rural",NA,2018-09-10,2.13972602739726
"3905",121790,2021-05-21,"Paul Mayorga",9799,9786,"Hidrogel",5,500,20,0.1,0.46,"Sí",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703258,-90.354128,"Humífero-rocoso",172.94,"Restauración ecológica","Restauración rural",NA,2018-09-10,2.6958904109589
"3906",127400,2021-09-10,"Paul Mayorga",9799,9786,"Hidrogel",5,535,35,0.31,0.44,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703258,-90.354128,"Humífero-rocoso",172.94,"Restauración ecológica","Restauración rural",NA,2018-09-10,3.0027397260274
"3907",130138,2021-12-03,"Paul Mayorga",9799,9786,"Hidrogel",5,590,55,0.65,0.46,"Sí",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703258,-90.354128,"Humífero-rocoso",172.94,"Restauración ecológica","Restauración rural",NA,2018-09-10,3.23287671232877
"3908",132302,2022-04-28,"Paul Mayorga",9799,9786,"Hidrogel",5,593,3,0.02,0.41,"Sí",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703258,-90.354128,"Humífero-rocoso",172.94,"Restauración ecológica","Restauración rural",NA,2018-09-10,3.63287671232877
"3909",95315,2018-09-10,"Volunteer",9801,0,"Control",0,36,0,0,0,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703274,-90.354274,"Humífero-rocoso",174.92,"Restauración ecológica","Restauración rural",NA,2018-09-10,0
"3910",96729,2018-12-13,"María Guerrero",9801,0,"Control",0,36,0,0,0,"No",0,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703274,-90.354274,"Humífero-rocoso",174.92,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.257534246575342
"3911",95317,2018-09-10,"Volunteer",9803,9783,"Hidrogel",5,48,0,0,0,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703427,-90.354245,"Humífero-rocoso",173.93,"Restauración ecológica","Restauración rural",NA,2018-09-10,0
"3912",96675,2018-12-13,"María Guerrero",9803,9783,"Hidrogel",5,110,62,0.66,0.66,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703427,-90.354245,"Humífero-rocoso",173.93,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.257534246575342
"3913",100833,2019-03-15,"María Guerrero",9803,9783,"Hidrogel",5,220,110,1.2,0.92,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703427,-90.354245,"Humífero-rocoso",173.93,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.50958904109589
"3914",104584,2019-07-09,"Felipe Cornejo",9803,9783,"Hidrogel",5,268,48,0.41,0.73,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703427,-90.354245,"Humífero-rocoso",173.93,"Restauración ecológica","Restauración rural",NA,2018-09-10,0.827397260273973
"3915",105833,2019-09-25,"Felipe Cornejo",9803,9783,"Hidrogel",5,322,54,0.69,0.72,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Santa Cruz","Finca Mario Piu",-0.703427,-90.354245,"Humífero-rocoso",173.93,"Restauración ecológica","Restauración rural",NA,2018-09-10,1.04109589041096
