Código,Código control,Fecha siembra,Tratamiento,RetiroTratamiento,Agua inicial,Zona,Familia,Genero,Especie,Nombre común,Isla,Sitio específico,Latitud,Longitud,Sustrato,Altitud,Proyecto,Subproyecto
16529,16400,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.88931,-89.47768,Humífero-arcilloso,595.66,Restauración ecológica,Restauración rural
16530,16403,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889291,-89.477675,Humífero-arcilloso,596.01,Restauración ecológica,Restauración rural
16532,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889266,-89.477679,Humífero-arcilloso,596.67,Restauración ecológica,Restauración rural
16534,16149,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889308,-89.477667,Humífero-arcilloso,596.08,Restauración ecológica,Restauración rural
16538,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889259,-89.477661,Humífero-arcilloso,596.69,Restauración ecológica,Restauración rural
16539,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.88929,-89.477641,Humífero-arcilloso,596.76,Restauración ecológica,Restauración rural
16541,16162,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889291,-89.477624,Humífero-arcilloso,597.26,Restauración ecológica,Restauración rural
16543,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889365,-89.477602,Humífero-arcilloso,597.18,Restauración ecológica,Restauración rural
16764,16775,1/2/2023,BioChar,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669021,-90.431189,Rocoso-arcilloso,268.47,Restauración ecológica,Restauración rural
16765,16782,1/2/2023,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669031,-90.431155,Rocoso-arcilloso,262.38,Restauración ecológica,Restauración rural
16766,16814,1/2/2023,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669028,-90.431179,Rocoso-arcilloso,261.82,Restauración ecológica,Restauración rural
16770,16821,1/2/2023,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669012,-90.431244,Rocoso-arcilloso,261.01,Restauración ecológica,Restauración rural
16771,16801,1/2/2023,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.66904,-90.431232,Rocoso-arcilloso,261.38,Restauración ecológica,Restauración rural
16774,16775,1/2/2023,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669065,-90.431239,Rocoso-arcilloso,255.85,Restauración ecológica,Restauración rural
16775,0,1/2/2023,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669011,-90.431273,Rocoso-arcilloso,252.88,Restauración ecológica,Restauración rural
16776,0,1/2/2023,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.668995,-90.431293,Rocoso-arcilloso,251.58,Restauración ecológica,Restauración rural
16777,16776,1/2/2023,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.668998,-90.43128,Rocoso-arcilloso,251.01,Restauración ecológica,Restauración rural
16778,16824,1/2/2023,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669012,-90.431278,Rocoso-arcilloso,251.6,Restauración ecológica,Restauración rural
16779,16822,1/2/2023,BioChar,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.668991,-90.43129,Rocoso-arcilloso,250.07,Restauración ecológica,Restauración rural
16781,16782,1/2/2023,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669016,-90.431309,Rocoso-arcilloso,251.64,Restauración ecológica,Restauración rural
16782,0,1/2/2023,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669022,-90.431304,Rocoso-arcilloso,250.63,Restauración ecológica,Restauración rural
16783,16775,1/2/2023,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669017,-90.431311,Rocoso-arcilloso,248.52,Restauración ecológica,Restauración rural
16787,16782,1/2/2023,BioChar,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.668953,-90.431291,Rocoso-arcilloso,250.08,Restauración ecológica,Restauración rural
16788,16821,1/2/2023,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.668956,-90.431316,Rocoso-arcilloso,249.2,Restauración ecológica,Restauración rural
16791,16823,1/2/2023,BioChar,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.668891,-90.431366,Rocoso-arcilloso,247.31,Restauración ecológica,Restauración rural
16793,16821,1/2/2023,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669014,-90.431355,Rocoso-arcilloso,247.5,Restauración ecológica,Restauración rural
16797,16775,1/2/2023,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669014,-90.4314,Rocoso-arcilloso,248.07,Restauración ecológica,Restauración rural
16798,16776,1/2/2023,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.668996,-90.431417,Rocoso-arcilloso,247.35,Restauración ecológica,Restauración rural
16800,16782,1/2/2023,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669005,-90.431434,Rocoso-arcilloso,248.28,Restauración ecológica,Restauración rural
16802,16824,1/2/2023,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669,-90.431457,Rocoso-arcilloso,247.7,Restauración ecológica,Restauración rural
16803,16824,1/2/2023,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.668961,-90.431436,Rocoso-arcilloso,246.82,Restauración ecológica,Restauración rural
16804,16775,1/2/2023,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669019,-90.431336,Rocoso-arcilloso,246.11,Restauración ecológica,Restauración rural
16814,16775,1/2/2023,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669124,-90.431327,Rocoso-arcilloso,245.43,Restauración ecológica,Restauración rural
16816,16776,1/2/2023,BioChar,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.6691,-90.431289,Rocoso-arcilloso,243.24,Restauración ecológica,Restauración rural
16819,16782,1/2/2023,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669127,-90.431368,Rocoso-arcilloso,242.88,Restauración ecológica,Restauración rural
16821,0,1/2/2023,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669151,-90.431388,Rocoso-arcilloso,241.65,Restauración ecológica,Restauración rural
16822,16821,1/2/2023,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.6692,-90.431393,Rocoso-arcilloso,243.43,Restauración ecológica,Restauración rural
16824,0,1/2/2023,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.66916,-90.43141,Rocoso-arcilloso,241.69,Restauración ecológica,Restauración rural
16825,16824,1/2/2023,BioChar,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.669133,-90.431427,Rocoso-arcilloso,243.06,Restauración ecológica,Restauración rural
16828,16821,1/2/2023,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,El Chato,-0.668999,-90.431173,Rocoso-arcilloso,243.37,Restauración ecológica,Restauración rural
16874,16879,1/2/2023,BioChar,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697154,-90.402418,Rocoso-arcilloso,172.33,Restauración ecológica,Restauración rural
16876,16897,1/2/2023,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697236,-90.402375,Rocoso-arcilloso,171.87,Restauración ecológica,Restauración rural
16877,0,1/2/2023,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697253,-90.402387,Rocoso-arcilloso,171.9,Restauración ecológica,Restauración rural
16878,16803,1/2/2023,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697191,-90.402433,Rocoso-arcilloso,171.94,Restauración ecológica,Restauración rural
16879,0,1/2/2023,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697152,-90.40242,Rocoso-arcilloso,175.2,Restauración ecológica,Restauración rural
16880,16912,1/2/2023,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697093,-90.402439,Rocoso-arcilloso,174.66,Restauración ecológica,Restauración rural
16881,16877,1/2/2023,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697044,-90.402411,Rocoso-arcilloso,172.59,Restauración ecológica,Restauración rural
16882,16879,1/2/2023,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697105,-90.402441,Rocoso-arcilloso,172.59,Restauración ecológica,Restauración rural
16883,16897,1/2/2023,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697091,-90.402508,Rocoso-arcilloso,173.13,Restauración ecológica,Restauración rural
16887,16879,1/2/2023,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697152,-90.402538,Rocoso-arcilloso,171.9,Restauración ecológica,Restauración rural
16891,16879,1/2/2023,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697179,-90.402558,Rocoso-arcilloso,172.58,Restauración ecológica,Restauración rural
16893,16903,1/2/2023,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697238,-90.402478,Rocoso-arcilloso,169.93,Restauración ecológica,Restauración rural
16895,16903,1/2/2023,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.69729,-90.402403,Rocoso-arcilloso,168.6,Restauración ecológica,Restauración rural
16896,16912,1/2/2023,Waterboxx®,,0,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697312,-90.402448,Rocoso-arcilloso,169.53,Restauración ecológica,Restauración rural
16897,0,1/2/2023,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697352,-90.402453,Rocoso-arcilloso,169.73,Restauración ecológica,Restauración rural
16898,16877,1/2/2023,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697291,-90.402489,Rocoso-arcilloso,168.38,Restauración ecológica,Restauración rural
16900,16879,1/2/2023,BioChar,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697334,-90.402499,Rocoso-arcilloso,168.18,Restauración ecológica,Restauración rural
16901,16903,1/2/2023,BioChar,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.69738,-90.402526,Rocoso-arcilloso,167.52,Restauración ecológica,Restauración rural
16902,16803,1/2/2023,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.69733,-90.402409,Rocoso-arcilloso,166.37,Restauración ecológica,Restauración rural
16903,0,1/2/2023,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697396,-90.402377,Rocoso-arcilloso,165.05,Restauración ecológica,Restauración rural
16904,16879,1/2/2023,BioChar,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697408,-90.402342,Rocoso-arcilloso,166.94,Restauración ecológica,Restauración rural
16907,16879,1/2/2023,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.69741,-90.402441,Rocoso-arcilloso,165.93,Restauración ecológica,Restauración rural
16910,16912,1/2/2023,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697464,-90.402469,Rocoso-arcilloso,166.46,Restauración ecológica,Restauración rural
16911,16903,1/2/2023,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697478,-90.402413,Rocoso-arcilloso,166.17,Restauración ecológica,Restauración rural
16912,0,1/2/2023,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.69753,-90.402427,Rocoso-arcilloso,165.76,Restauración ecológica,Restauración rural
16913,16877,1/2/2023,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697511,-90.40245,Rocoso-arcilloso,165.91,Restauración ecológica,Restauración rural
16915,16903,1/2/2023,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697497,-90.402495,Rocoso-arcilloso,165.14,Restauración ecológica,Restauración rural
16916,16912,1/2/2023,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697515,-90.402505,Rocoso-arcilloso,165.54,Restauración ecológica,Restauración rural
16917,16877,1/2/2023,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.69755,-90.402482,Rocoso-arcilloso,165.17,Restauración ecológica,Restauración rural
16919,16879,1/2/2023,BioChar,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.69759,-90.402398,Rocoso-arcilloso,164.49,Restauración ecológica,Restauración rural
16941,16877,1/2/2023,BioChar,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Rancho el Manzanillo,-0.697212,-90.402356,Rocoso-arcilloso,171.27,Restauración ecológica,Restauración rural
